obs,aluminum,barley,beef,coal,cocoa,coffee,rapeseed_oil,copper,cotton,hides,lamb,lead,soft_logs,hard_logs,maize,nickel,oil_brent,oil_DF,oil_WTI,olive_oil,swine,poultry,rice,rubber,fish,hard_sawnwood,soft_sawnwood,shrimp,sunflower_oil,tea,tin,uranium,wheat,wool,zinc,gold,silver,platinum,cpi
2000M09,93.0214867906381,97.6230541653768,91.4328270478699,105.488070758441,93.7268415471182,65.9575435406325,88.6672406315523,103.766451939059,126.739039184157,109.22969290136,82.9639018154794,100.865537156285,108.229260761938,97.7867046313894,84.0916301489465,101.153627773189,126.138049678954,125.122314644358,121.33097927959,70.465490951665,108.012498802365,103.33613891345,70.1941300097752,99.5431544644228,81.571598256707,82.6068093870437,90.9129332310145,98.4872901681693,80.7579830501242,112.249876202603,90.0447253442613,77.2729690930586,107.751070316281,99.9329298260752,101.089087755453,93.9059145922505,91.9212939111527,130.894276335726,173.6
2000M10,87.0038450713967,101.367044674851,91.477088247605,105.30609018784,93.0345380025303,67.2162463785099,86.0940385991318,100.022402901846,124.981045568382,109.001694358098,85.8930788014277,100.018532139579,100.297749233389,95.5592369178046,88.7183111894022,89.5735125187154,119.396669857297,126.922437647017,118.119537195833,71.1809688240769,103.534621604206,102.863621161654,73.4495759202142,100.424742798292,74.0097742472804,81.4817608024609,89.050535515498,99.5206183995796,76.9954972390914,108.029670207722,86.5158712024684,75.4372284727637,112.071938501569,98.5641824025253,90.171490490491,92.5097837960836,90.6367948683275,127.977633039031,173.9
2000M11,85.3677245935284,109.585867203271,98.8576140750981,105.124736415989,92.4790012115808,62.7390599256532,83.6597956494309,94.6440465024342,131.084724424757,107.567970846609,85.2411886199018,95.9517961086062,107.514832625053,94.6924786391915,92.9882067110864,85.9123809320646,125.318232846018,126.200731261064,122.625625683848,69.7954283481771,91.6751808546107,102.643079886057,72.5915299957091,95.6464952628211,72.1746366557196,79.5167519048116,95.3248860447456,100.790619399989,75.4195748102897,106.914380526517,86.3400312925984,72.5392610046826,109.035661664433,94.1031521462651,87.3005765758543,91.1078557259979,87.6520111322871,130.75989922184,174.2
2000M12,90.569168836701,114.814611719122,96.909521731564,118.791158390493,94.2514371657605,57.2863785385725,88.6653576860678,97.4141181571343,134.635766096214,108.362581374093,89.0903454766621,95.2496957283631,104.421903834395,90.5357138238058,100.376653912312,85.3448436715921,97.1951750142844,92.6977180430655,101.093668262931,70.9871328423732,102.877165394911,102.407929645769,71.9186603723374,93.3756720358153,75.6673799988752,79.047166651514,69.5481540945955,101.425229653498,80.5649457890904,104.37717037439,85.5300023460379,72.4543039288006,117.799484342158,100.629649500183,87.1538879331314,92.6580825653758,86.7409790502534,134.013280760949,174.6
2001M01,92.9702463875212,113.049430769983,95.9827084592379,123.300193304232,101.441688915958,57.3920171812488,90.3359947777153,93.4426752839567,130.446149747153,107.835217631791,92.3751046643937,97.773259273786,98.0578225686726,85.7691768525204,97.806318435552,80.883128715052,98.0178980777811,94.3742494609877,104.482052722949,71.1895169168646,94.1238419196454,101.887657080478,71.8456673799498,91.1406040287562,75.9838545437423,77.5490537827878,89.9881661667097,103.323481808985,78.050892054985,99.8332459137594,84.0847038315975,71.678254958318,112.740696906901,108.010612984322,84.4791234462954,90.1062290426363,86.6558515972553,135.647515999566,175.6
2001M02,92.0232931376449,108.261228297635,95.4984532828283,123.019965592177,121.222227087243,58.9860193108743,87.1086351839664,92.1382884934438,122.577203395028,106.539721110268,92.7149823024972,102.275139072848,95.0131679773318,86.2926716092956,95.598138306456,75.7352482159012,104.546198003028,102.666924856852,104.421159558136,69.0839934220038,100.271359690611,102.040992496967,71.9408402203857,89.9124820637643,75.0903365045807,75.0201468094838,94.4144749926803,105.4664053332,78.3644318001495,97.0369816586922,83.1266538513164,74.4162541646835,106.159470696303,112.726232703542,83.3795309435701,88.7511170979472,84.363719597673,131.076843047825,176
2001M03,86.542328850006,109.206712936633,99.2537957071907,124.865218286423,117.692857387714,58.0604110065283,92.233133919436,90.8363768395195,110.59187188126,117.550852569271,103.282922187946,101.633353716093,90.7104198186248,82.7337527413713,94.1310383497347,71.2800823852496,93.0127203156234,97.1754273274999,96.1385576377058,69.3977959052214,117.56663856364,102.361123345602,68.7889830732079,85.6448499050046,77.0102141283949,74.7163376148125,85.7891716954961,106.832354903092,85.2217776798721,94.7976777548642,81.9176919022037,77.4544568025664,108.407588609319,109.674800892473,82.0305409051632,89.0181732406302,81.5361707027575,127.362224746041,176.1
2001M04,85.6701288387089,111.181092020307,98.0566925560852,128.094199167051,113.235335975166,57.5906606772444,94.7978185947238,86.7162497724094,103.524293223147,127.470194454038,98.7186765755187,97.1372319983181,88.831162681337,80.8219375646562,90.3912336112711,73.4433647750312,97.2308762257216,99.6186308863494,96.4330874297835,70.1609876419963,120.197093802611,102.282634130055,62.8568760163998,86.2681262459447,75.0440624139406,74.5892690134268,94.0248660556162,106.650667224685,83.3796239058921,89.3872951227275,80.1611852604362,82.6993446593297,108.820868459678,113.709381797836,79.0014598320361,87.9559063140017,80.7870224676866,129.459034687193,176.4
2001M05,87.6742217788259,117.15423187798,99.0486402870981,128.585264132416,112.013161548331,60.3011791425776,96.6643531310503,87.2537049851291,100.597148286783,128.039846636621,96.8363389656231,94.3143972538781,88.496460320462,81.2558896731874,87.3981185683606,81.3772917213433,107.717288090411,105.374452469139,100.290310771873,69.3676785978469,130.651256770329,103.370448383305,63.3734691528939,89.9561353020723,73.380086890495,74.2106432823941,89.1204847422715,106.109293279382,84.5977406421622,81.905980051652,79.786678325293,89.988572036038,112.980503902503,112.502467247743,75.9934641022546,91.4631881601326,81.5180787282553,132.231434224376,177.3
2001M06,83.4185029952748,123.834097990663,102.026292115045,128.675394090492,100.958197514362,55.5652586766947,94.0912924845134,83.2139834457669,95.3271635431008,121.809171754636,92.5471547602343,89.7928833401037,87.9957714600998,81.1879572429472,85.2365420199137,76.4719369157126,104.717116276039,105.26056023108,96.3921440299735,68.0000470072594,134.61046811305,103.955823316654,64.5784953644492,91.7238871610534,71.0238781792616,70.5916837946678,98.4862424677863,105.870442872451,91.7368032848271,79.8119736595287,77.6476203645993,87.5712875692016,111.354430502473,112.67279748344,72.5054031716693,90.6230831825243,80.1225524119771,125.241994010135,177.7
2001M07,80.5934664134766,133.073685568405,106.530148887815,129.273211550641,100.301019389212,51.1168277365247,96.9435764700302,79.0226105559054,91.6354370708998,109.950010952068,88.2899448048979,93.468232377909,88.8160996455683,80.0920193631131,93.1773796144882,68.4320738234212,92.8608850905716,96.4633187845137,92.6312853138911,68.7227487098104,134.939811608766,105.329648970085,65.4453921401159,89.8041345357086,69.6890485304528,71.3633014605697,93.5417138381187,106.049479698052,100.905218723198,82.0774664253644,69.9475164169124,87.4395721798875,110.439811009641,113.324220004531,69.0956025492827,89.8773135522096,78.2529756032263,114.875975350681,177.4
2001M08,78.2768252950056,129.700420251772,110.153829438577,128.51278089446,107.279322779061,52.1702512113932,113.517111205938,75.8985475008651,87.172874782542,96.2559889248811,96.4342217070212,97.8108228196839,88.5108636901925,79.022392488376,95.3580721857093,63.4176732709529,97.1368753168286,100.086354231819,96.1697723852614,70.5431850844384,132.282547836113,107.483146904496,65.0644271349345,86.9287292675008,72.0810647043572,70.538099270477,94.4372998608585,98.9725247997642,103.605728515354,82.7681075575071,63.278429788168,89.4381909725707,106.240113551916,120.465651306875,67.2110923704727,91.4112945995822,77.2596374079808,97.7487017054097,177.4
2001M09,76.1668476355398,129.472707432122,115.590396742639,124.220467931754,106.207618067211,50.2541308471766,115.47046749519,73.6043527372061,82.6938563171815,91.0463992781747,102.469997653781,93.6347080849735,85.6951768522759,76.9940319835653,91.7772521082286,57.8184572932022,96.2650962378904,98.2576607939525,89.3009792548363,73.2010376403928,117.753086365758,108.523369205134,66.445249802914,85.571611660323,71.7240698907649,72.3273538280529,91.0802316808459,87.7878984754853,95.4307406763084,79.5910290887241,59.323011965933,91.0774287049748,104.758476094673,117.099513898448,64.4851499701358,95.1948182100155,79.741051456802,98.701804509938,178.1
2001M10,72.8365751902452,132.677472229726,111.745012231619,123.051039086896,112.59467307799,49.3652055312737,114.915335189034,71.2099892826091,74.8054273044786,88.5747512256695,100.428857606993,94.6615379750612,79.9481367190084,74.6863751337055,88.4708735394028,55.3804161720122,77.4103207092898,80.3572608415145,77.6190700612507,76.2550059478963,105.823601023566,107.547093039357,65.8119278369278,79.5394484599983,68.6991788299928,71.8102764585316,88.5563909643678,84.0292907230218,97.9857832870441,74.1122322980876,60.3072638531803,94.4980838168011,106.738518837242,113.89697551811,61.6116675772563,94.7228700039446,80.8658950488654,93.2494947753876,177.6
2001M11,75.7690828364538,131.682773600018,112.763932803168,111.720329947814,127.891108694318,51.5109089581366,112.676670431,74.194359826557,76.3315728070699,91.1190963670676,100.175290120022,98.3796946702733,83.3823578774445,72.3666196978844,92.2301147801032,58.8589105897826,71.6297595246339,72.1318523739504,68.5939691009493,78.8041854012699,89.8192503272849,105.365310234784,65.5137288376725,76.243483980543,64.5973432325217,69.0847571169771,93.3833875615084,77.7240581638692,128.266050607253,67.8078502594514,65.3328655237054,94.211748396136,108.806648420478,115.900243318424,62.6665627773813,93.0695260960481,75.7820973644488,92.976525566095,177.5
2001M12,76.6224306211374,134.225946022791,109.103189302779,103.988892232648,138.964359142686,48.6052213935394,119.323192983013,76.2316621949826,86.2493778978007,86.7504910843399,101.161236224774,97.6650046514406,83.453671162275,69.1560237052765,94.7759381518664,61.0096628872929,70.3835559366191,72.6253923755366,67.6516686615446,76.476051410542,87.673061926943,103.625206160505,69.1678983749559,72.2772324235874,63.0308591804095,69.5501707092658,86.2852369768583,74.7142960650762,139.773318096883,68.4655575664076,64.7763236246355,94.9343926524493,106.388937782214,129.850388255678,61.3760179067067,92.6691187435513,80.1108859313706,99.9192311723637,177.4
2002M01,77.7771044990233,129.325126773716,109.147997784745,110.45586926352,143.761010381965,50.0391039688222,115.56902050261,77.9310726319219,87.2044697089605,85.3675844127233,102.633050250593,103.18974660023,83.8073457552056,66.0420697583544,94.2623232037302,69.4487741967881,73.5890845980247,75.1743712075932,68.8665208980471,74.7612058745251,100.176047781818,102.98069550815,73.5737999010931,83.9212079018607,62.0381882189737,69.7437365303907,81.5978900894819,75.7002449901137,126.156752287039,72.2528186673775,62.1829003732689,95.6520283906932,108.060384375076,153.059951300863,64.2006543125753,94.2446257773419,82.8955309621051,101.993670317499,177.7
2002M02,77.6299395378065,128.767722252071,111.018338046829,113.111710461525,154.335331790371,52.7192877273597,112.73172603362,80.5409304481067,85.8323224455927,90.0751437543258,101.694670909731,96.9365012277699,79.1040682068541,67.0140258560348,92.8356713317846,69.0867858533917,76.5198166249365,77.5916617386162,72.3468461779604,74.267205228886,101.621628358959,102.766298463751,74.6872205198048,92.2726985950344,61.8598989635049,71.3341587847158,87.4500035787901,80.6796271551525,124.970862880361,70.8753942440371,59.7775221460413,96.7954997352785,105.489860301542,177.659067438004,62.4199195991541,98.8697641638433,81.0691699947156,101.614939234121,178
2002M03,79.326797468995,128.330511453347,117.24011826953,111.661254143092,164.398958744723,57.6716060258447,106.142982257785,82.6828090262056,84.0582201720947,99.840447433119,101.609501560623,96.6147209082309,78.4293349495858,70.2580882360195,91.6879103475112,74.6334679026597,89.0920015904855,93.4956726435182,84.8878112184668,74.6110934201482,93.3665262497101,102.172225590276,72.5374072376426,98.7395351196938,65.6079010415536,71.0852511895881,77.5617429399227,84.0745031877074,120.963077038042,81.197275050371,61.6288541993469,98.8185431240559,103.89157228746,181.555539288745,65.9891778105723,98.1787981926558,82.8530826362928,110.126242751069,178.5
2002M04,77.0280809305919,123.719334504962,111.058074800844,108.492121863911,161.210198797025,56.8961841082006,106.053740079364,81.3500287906341,82.3792902987981,103.594819914242,101.436667758231,94.4657769175934,79.8924769480105,70.4752242663313,88.4843193186964,78.9971639237961,96.0326593904483,99.4331084309752,90.9564278770517,74.7755747796005,81.9340472453123,101.345025801282,72.2954024348336,98.8324048332354,68.6089890198893,71.1901815281422,79.3648840686272,76.0361214298395,120.237834708551,76.8800011741568,64.1537156720345,96.4001950575683,105.698258002025,179.349471393255,64.6997865390369,100.610994627224,83.1932177778657,115.449482302681,179.3
2002M05,75.4847510841058,125.803589727983,103.157947561569,107.582128311267,164.78384247415,50.4842442551394,105.657298289844,81.6917290733035,79.3247311396042,104.027126375956,103.74923007406,90.0223650537734,77.8359640837861,72.8235663517782,91.6570578230044,76.8036184548325,95.1029050207754,100.054724921349,93.6250557307581,74.8684842109899,85.8542076966019,102.602384346773,75.5698876227456,103.272339128074,73.528693686885,71.0501676826474,81.164537451153,80.4069407605582,115.551784945352,67.879677955334,66.0929954271956,97.7742128367046,104.868243426482,177.344737317187,61.4805649402987,104.420130737007,85.5911756936406,114.175563261516,179.5
2002M06,76.1444977687516,134.192944745359,100.351647526123,100.086180888917,170.004392512,47.6333477260495,112.919750031106,84.3850088414668,86.4150791149931,107.484850763919,105.343146635678,87.8940655761884,73.0908734786024,79.8159373847777,94.4850963668039,81.0282059708766,90.1909300604569,96.908358330563,88.2783040465188,75.1790514011876,92.0841647627887,103.272102595457,76.935502013453,123.028342810397,74.2915637966656,73.2602842648579,82.9849874496033,84.232707001246,122.493684958151,69.6651672332278,68.45034026727,97.719772851829,116.203454660017,187.155490603414,61.5400721502842,106.580354212673,88.904936095461,118.568739299729,179.6
2002M07,74.9076618944152,146.907387909699,103.338476316453,93.3061088977424,191.698809497023,45.737988221811,120.557099060541,81.0190785885813,92.606045486382,104.055038475152,110.605361086635,88.9032545106696,78.4311872939676,84.0623110991412,100.882584627596,80.7359926239941,96.1067274649749,99.6956427955134,92.9506444770762,78.9125699297617,99.9986113533169,103.719383909678,75.8559005611672,121.473263639234,74.2722939994258,74.186489944325,91.5241886110726,82.9089001800482,130.862031453703,72.3691496101365,68.4640804237268,97.4435253054101,133.257844404331,183.623639427892,63.4455926766552,103.732087104953,89.1787351152232,112.225979843789,180
2002M08,72.2150416576074,155.169039157702,101.799493093636,89.6844753948196,200.080173777761,44.6979646184725,123.592643028574,75.4346723182562,97.5283848400132,105.289000577126,108.796686709219,84.3450481847701,79.259391073477,88.466833693838,110.886446559401,75.9909317967913,99.038906377342,102.454260167926,97.6859230152822,78.0460574927427,83.8064964189233,103.270998574738,72.5037351912477,125.64877296235,73.1455689407116,77.6681619671044,89.2075301823331,80.6054925399479,140.033037580443,74.8138649948972,60.6529957879078,96.741454076083,149.888886301615,181.52298635072,59.5928509609738,102.450876530527,82.224310522685,115.880655649148,180.5
2002M09,72.5602771897301,153.325154715696,98.2714510214115,91.2144563339562,220.96798525763,49.3887130811094,137.996896127397,75.1071778977759,96.6914009028851,105.245640679635,109.853091003367,83.4530034577741,78.6036262541165,87.7632761238318,114.782359440574,75.0551067675262,105.223633792537,108.384149251338,101.992673287591,79.0530174245395,66.5177261649328,102.974212561718,71.3081853937606,129.524804788281,75.7825684297181,82.2010474792337,98.0537146928717,81.6033382105957,138.018901838854,79.4415148074833,62.5989351598651,96.0710628735579,173.373328555809,197.939523712509,60.0792076977616,105.199838576714,82.178122505305,118.128520383079,180.8
2002M10,72.9430033928316,154.09306591888,92.12652047574,97.7134508324319,223.947293711753,54.8214909476824,133.55218273478,75.3081973299342,97.616488115757,104.961868057306,112.796630595475,82.8143635805447,81.9151034173304,86.594930283318,110.212818156409,76.6193746987254,102.064634746242,105.52490633815,98.9549398203525,78.5529473578196,77.5066270291768,101.084616066111,70.0190099672219,119.894651264087,75.7359920370085,82.0846498146016,94.6183030383798,83.5659141382816,138.546240931163,74.2093087990395,66.8803238761208,96.2796770800827,179.677983318518,224.540776668281,59.8602509887371,104.119345714034,79.29530662541,122.923496668719,181.2
2002M11,76.2543825776127,153.22231931943,86.259102465596,97.5519409963452,185.347235143041,59.9695855817226,144.051870858691,79.9827809087032,102.898483050966,99.2980415936323,112.713475959509,87.2625689818109,83.5016347075719,87.6025821088623,109.026145770698,82.0555702071843,90.6152579067293,93.8416084921693,90.9497053029292,79.0775613016114,73.3841573215255,99.1634912022522,70.5484976486629,121.705312162892,75.8759405186467,81.8357380600965,89.7098457855757,86.7454298799334,159.419795460119,73.018858440868,66.5630350654248,96.345186274934,163.674048920604,233.438543025835,60.5116023698835,105.220987812575,81.1060383041178,124.391076504064,181.5
2002M12,76.2724069114951,149.220718429165,88.6898213630887,97.3909641960212,205.375425569758,54.4776289365191,158.607710928175,80.4532240842383,108.410419078296,86.2098477980934,114.687825329971,87.0725889012742,81.7876183913912,88.444849011616,107.210225019145,80.7053072097144,105.30949209116,103.288441441211,100.645365564457,79.600994132804,78.8026307910878,98.3345786107865,69.7107908568635,122.623615290621,76.1357427732437,81.805782267491,91.6313159938077,87.1138171218935,158.629522455564,75.0426751008434,66.4255072374987,96.3617230833031,148.401300081088,232.22192398956,62.7580787308945,108.850141172897,83.1620931946703,125.737460242623,181.8
2003M01,76.1262333018116,144.151291884017,89.7203843202122,98.5489520559602,221.083848424189,55.3914741096184,157.208682490452,82.9843872800439,110.857701653724,104.656662049868,117.622430207883,87.4014028419518,75.6784475559798,89.99403006794,105.574496310299,89.5670368181978,114.814567186633,111.939556799636,112.032219788244,84.9730365689333,83.6888341707129,99.1218040969622,74.8245050726321,129.657457695834,80.0187359727847,79.615121082922,92.6255750835788,88.7183900767485,142.667171139922,74.1689893545474,69.5442566615526,98.6093885298452,139.122510044977,243.436854248231,61.5435130497945,116.475231729041,86.0145812098186,132.013112313198,182.6
2003M02,78.0317477964983,143.931024643763,87.5589433304186,98.993086477619,223.916986946241,57.0967589005283,156.934336089305,84.1244276814232,113.828978675896,107.090518944521,114.834710293811,92.7268330519846,81.4681044165601,89.460405739061,105.294102060668,95.4566487709703,119.373817594709,120.133301283317,121.367576276717,88.0957109100037,86.0560454339697,99.8630117843706,74.0484914504522,139.93188355106,77.5337634335962,78.8055371345122,86.6520237818579,88.9442975456837,137.846602155417,77.752754366854,71.1425671114493,97.5219290741311,139.521060303111,245.138111998945,61.4678297436202,116.526091691815,82.6844838852186,142.54073234232,183.6
2003M03,75.9857433735045,143.06807830292,87.5465783558303,95.8863816078806,199.772866416906,52.0002508115886,139.335012414101,82.6664816092849,118.411984727102,104.706107207031,109.910126265757,88.7120806369716,80.9307947216803,87.8063115476502,104.123017212175,92.3306999811123,110.746856698573,108.912257712181,112.5954857992,90.2112157844744,87.1197354188437,100.930090278439,73.2589046528361,151.347153159798,75.694519968582,78.5758121063737,80.2417866450381,84.7031101142672,138.996658352685,77.6016880837221,71.3444538548699,97.3628394671586,127.089533830094,226.985161259981,61.7323392064663,110.366395141948,80.3492226801885,140.770305388786,183.9
2003M04,73.4025616110193,144.797488508255,86.5713871065166,92.5047082412707,194.406952825399,55.2972539236948,146.650982786254,79.5829983849296,118.416328359091,103.344744005701,107.404382915232,85.7785361057289,80.3512184449545,86.3699143722485,104.725669689762,88.1369700525249,92.0022665175279,93.5130043592767,96.1037422490686,90.0669064846433,88.1115686297903,100.834878839352,72.8779334833047,141.300535419292,75.9598665132076,79.011931907141,92.9196707396458,88.377065420628,143.977982981208,76.402575078526,71.1263686009529,97.7348590502755,124.418480940026,229.235797671307,59.33519121002,106.76387878615,80.032786864548,130.951259171791,183.2
2003M05,77.165687666436,146.182978700467,83.2238599832133,92.0626994482431,174.602359290885,56.267249739105,157.18093706332,82.8878819935342,112.80102300091,97.4361727355964,113.33112564268,90.690889604206,79.7462767871829,87.8151212245127,107.454704837781,92.9257500805178,94.5094865565744,96.9288983782045,95.8332149116574,92.9971359918654,105.807947700621,102.499269068436,73.9492930397468,141.893596625943,77.7109107785421,79.827535779633,86.2363230448742,93.7845348875099,146.511809435579,73.9255393130174,73.9407778843491,105.600777468304,129.569968294195,211.961253417623,60.9542106379521,115.900979195122,84.571031353424,136.509169477888,182.9
2003M06,77.6383746455217,140.952136439238,82.0322030141021,95.1191476584106,158.968032061631,51.9581055204179,159.815601199903,84.5026850666734,114.036501836049,93.0861577394126,119.63874969826,91.6362327971904,80.1538043918104,87.3207601732323,106.460975036432,98.2873477631058,100.990860980445,101.605736503295,104.241661995122,99.3926585961936,116.106995296599,104.603972759165,76.0876335170382,145.888952838322,64.2463487708811,79.3977122323406,90.9043329336108,96.2596849312048,136.809293660139,79.8711158699589,72.9854098535718,105.533839832323,116.693191098947,227.543414249974,62.0285771935772,115.992139318028,80.6646392738442,138.729716732861,183.1
2003M07,79.0505892079012,121.75784447305,84.637774543677,95.7925011982554,156.803424592615,52.5836641925846,153.832678113988,85.6121612713358,116.992352539991,97.4081178149687,109.529604493092,100.259007494944,75.4125781848871,86.7143098873417,96.8389395824457,97.8851474056896,103.774458148802,105.866025420334,103.982387647612,99.9161127680028,108.752600436094,106.653747697014,74.2792660409209,142.118164713909,57.1303763157266,79.1383838309285,92.7007798606856,91.5283313176897,124.205602106593,82.6539838982323,73.606858903619,105.690965522548,113.968226300724,228.355813120569,64.7851139534908,113.883395595527,85.2152952103783,142.425939216187,183.7
2003M08,79.6006652420008,110.503286565142,94.8046291687407,99.1974907956251,156.40705030627,53.4584852178332,143.865414449801,87.4256322545328,117.040284521708,101.717996533163,112.638101842844,96.0169184945889,80.4842389842855,86.2404090872623,99.0637020072825,103.28929793913,108.520183362024,109.32604969708,106.394852142354,98.7372751757932,100.792050041061,107.962513005975,72.8267601762886,148.310137999178,59.1589112273552,79.7926426170101,90.4392249446761,88.5608274923727,118.252879569802,77.2527337992678,74.361087417666,107.980726173754,130.829971453,216.916359220604,63.4694697853794,116.215448766754,88.2771269115929,144.028128975167,184.5
2003M09,77.1294477538425,113.348015847891,100.589740668463,104.243535851193,161.859131610095,54.8854819735225,136.847544761999,88.7764776819438,123.76468053554,107.296999423505,119.224743866423,100.978469257713,76.3079953382368,88.6748067362764,101.584327749378,109.949083443,98.2749192304908,99.6911051042064,95.4698238282121,103.147361621774,100.399760242673,108.702626931148,74.968758792681,157.073817827875,67.9953848537769,77.5456491444882,90.6776061579713,89.2157805389161,131.799071627424,78.3903271820827,75.7371144575904,110.072942035012,127.637238705785,214.166140931043,63.5528150937892,122.013381828619,91.1643646748283,146.269927023574,185.1
2003M10,80.5185412376742,119.812034523704,102.151926211263,107.482567297064,147.708031099623,52.4915053131037,148.852108247247,95.6217532702996,140.065360132182,105.77103915101,118.347690913162,113.986362988406,80.118343851787,93.3157721284364,102.647732839762,121.569587198379,107.428603411665,107.169799126548,101.922668839528,108.837009216603,93.2112085757448,107.829588537824,75.4701148860154,184.580639160512,74.882924354669,77.629527618414,88.6323482997685,88.5075537613286,150.684183684599,80.5111914453522,80.7660270252172,118.619635914701,127.195347354906,199.639987789881,69.9268450190333,122.137301275482,88.2802932089821,152.08137928328,184.9
2003M11,82.3469085479801,127.317817482476,114.910675982105,116.849266716916,150.450666455115,52.2778679234352,160.454277033488,101.907644037996,148.445865889924,106.620807087123,114.755652417102,120.75672342223,77.4267805798791,93.5928490279419,106.425944410732,132.642456021458,104.40233191161,108.584455378588,104.225963408342,109.601253177144,86.3392913345829,107.471134303406,74.5973791973792,179.589826207897,70.0184789440603,77.5875657115933,87.795067111517,87.0647653970917,151.367900930586,80.2750118539592,82.8207913714178,126.250318381208,138.162210082935,195.239378216863,70.9864401754065,125.611773510572,91.3371189230865,157.788181038181,185
2003M12,84.6346856312659,125.752892774502,109.064916173118,132.460555621181,161.698111681532,54.3507839614963,159.730070899686,108.996329036419,141.592239369784,106.624150608426,118.650956858497,133.475792406419,78.0963890898467,92.8570060452432,109.960481723903,155.694583045748,107.953263037293,109.56352604369,107.814825589449,113.188790487078,86.0888865839077,108.117147149926,72.6447221541561,176.434028802865,73.5558898709403,76.386405409962,83.3393876679782,83.7594526547385,151.585848079137,82.1481675887833,93.3021220607524,127.582450148883,141.41618620508,194.267086538048,75.6384031998073,130.748899647349,98.8665529201745,167.192170453087,185.5
2004M01,87.0363683808578,122.4555657202,110.306919690403,146.435360009238,160.916391529793,61.8058760821531,170.958079621979,119.343476437047,146.068910557219,106.070987649044,116.682390592394,145.122573645726,88.597027865744,93.6937709426263,113.647192133109,164.906902851975,112.220813257718,112.315614873355,113.840536358785,115.729958542083,93.2238867781231,108.626686467863,76.1715523457874,177.160537015654,75.8465202273014,76.0583907866235,84.7686756226805,84.9971392486389,152.792817105397,80.8388328577751,98.6377414731509,140.832356751622,142.966673439413,201.684519511745,78.3308264963162,132.374014265863,110.633399425819,175.141753906787,186.3
2004M02,90.9703843561542,118.496958725682,102.297998292336,161.605908449758,154.617126479273,64.3805916290234,169.318492773099,135.329032591284,141.30922142699,102.340532615277,115.404266522542,170.09988375302,91.2798049656961,93.4610974852445,119.926228649479,164.662832325793,110.980814998341,111.093068706608,115.587340051769,119.138278558548,107.231763894646,111.538044684471,78.1315565943311,182.245323166452,77.7928636774441,77.8667440264679,93.1800311821148,85.6742682538788,159.871834600508,78.7883977485224,101.948990713044,152.399767805113,137.279007538359,200.73313871802,83.5411507371599,129.246134554961,112.581225513618,174.024830964344,186.7
2004M03,89.2746071360149,127.476246154194,99.7709702088568,189.022784330343,148.212191460925,64.2139416625305,172.140401914468,147.237964268725,137.876635645612,100.246368040221,113.227738622186,168.391612715515,86.4038784605752,91.4799232375121,125.051146374826,150.024863193108,121.266806141232,118.924386980981,122.013762497538,118.997948089525,114.578549088825,113.571420579573,87.8715890060412,186.902516011286,80.7830520787154,77.7002731680468,94.1931131674145,79.0792728047795,159.644704457573,76.1117377891549,116.076122750118,162.392242018575,137.773214796967,192.368153557592,84.5915801194526,129.539687976774,126.014654959622,184.617024012527,187.1
2004M04,93.1289076510459,139.010037574121,104.579010544097,205.352383422553,141.211719814702,61.5250166533804,163.303302716692,143.410449471055,132.254432421794,96.2239048324954,112.085584974135,143.019593319528,96.471816158176,92.6263029164665,129.690074375844,138.261277987106,119.510863631632,121.06074864892,121.8482848219,116.053279743398,114.281343133565,115.933960036653,92.4983963433697,194.821801355423,84.225371533207,77.5758863913637,91.5368741050986,76.5706994659717,149.030696910465,70.509967889307,135.811442542259,167.912240804171,140.945424285103,181.258213151998,78.8694480299059,128.248785600587,122.852619829522,180.403607305605,187.4
2004M05,87.0336124781143,137.224752312083,116.90904222121,216.718708587541,138.387500131582,62.4690613908333,182.583849961555,133.115767910079,132.830155888771,95.2417561749168,110.96518045473,153.290807271397,93.8954334275745,87.7942369618333,125.118655202812,121.475258686483,134.618782977597,133.779752599212,132.974609914469,115.698296431197,137.478488468501,118.345444727439,91.4371564744147,187.765898127503,80.8222738468889,82.1351135771816,104.826058363671,85.5226197915405,134.061484543574,73.6309963271622,142.560246494224,167.198479950593,137.578090199935,173.47689704365,78.6902794204974,121.534419232459,101.384243619503,165.193981049735,188.2
2004M06,89.7404481320358,139.765275470001,118.635128305778,227.823849124413,137.379373793998,67.4500343511124,183.45710060958,130.706589414257,122.125242953653,96.7333996134188,114.761194666859,164.049354933933,93.0411517250553,92.1957578459985,118.864096102758,146.577829859031,125.065120953607,129.162381911352,125.190841326514,116.925728307884,136.079900624274,122.434969234405,88.438928405281,190.374965949681,74.293085358864,82.317765718512,104.125585931613,86.0795431827596,122.093868576935,73.3463519173795,138.508310119008,167.808297694838,131.015342289953,181.75087951724,77.4772485193024,123.795500301589,101.267676802721,164.116838865421,188.9
2004M07,91.0211589520966,127.278751636282,122.113160441331,234.556195103246,152.828083842306,60.6586233882693,214.383720151624,136.771333984385,107.61717357054,99.8938303113598,117.18521353389,176.704326229858,94.8204965539569,92.9468188692536,100.645270748983,161.719361203129,136.214538921583,133.189391281256,133.804307986435,117.143018646787,136.459875105924,124.419520238788,86.9313706071823,173.007720362596,72.0398952197066,82.7173444120697,105.301340463903,85.5090121015853,143.939879725678,74.8944422796812,136.296248803851,167.808937900942,126.598399954524,179.116024105239,75.0588785790116,125.466716509223,108.960738832281,164.344824571817,189.1
